"REF_DATE","GEO","DGUID","Airports","Type of power plant","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997","Canada","2016A000011124","Windsor, Ontario","Jet engines","Number","223","units","0","v41551077","1.42.1","1563","","","","0"
"1997","Canada","2016A000011124","Windsor, Ontario","Turbo-propellers","Number","223","units","0","v41551078","1.42.2","13100","","","","0"
"1997","Canada","2016A000011124","Windsor, Ontario","Piston engines","Number","223","units","0","v41551079","1.42.3","14443","","","","0"
"1997","Canada","2016A000011124","Windsor, Ontario","Helicopters","Number","223","units","0","v41551080","1.42.4","425","","","","0"
"1997","Canada","2016A000011124","Windsor, Ontario","Gliders","Number","223","units","0","v41551081","1.42.5","195","","","","0"
"1997","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Jet engines","Number","223","units","0","v41551082","1.43.1","61386","","","","0"
"1997","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Turbo-propellers","Number","223","units","0","v41551083","1.43.2","43347","","","","0"
"1997","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Piston engines","Number","223","units","0","v41551084","1.43.3","20150","","","","0"
"1997","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Helicopters","Number","223","units","0","v41551085","1.43.4","5271","","","","0"
"1997","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Gliders","Number","223","units","0","v41551086","1.43.5","18","","","","0"
"1997","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Jet engines","Number","223","units","0","v41551087","1.44.1","28","","","","0"
"1997","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Turbo-propellers","Number","223","units","0","v41551088","1.44.2","1717","","","","0"
"1997","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Piston engines","Number","223","units","0","v41551089","1.44.3","20932","","","","0"
"1997","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Helicopters","Number","223","units","0","v41551090","1.44.4","2366","","","","0"
"1997","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Gliders","Number","223","units","0","v41551091","1.44.5","10","","","","0"
"1997","Canada","2016A000011124","Yellowknife, Northwest Territories","Jet engines","Number","223","units","0","v41551092","1.45.1","7934","","","","0"
"1997","Canada","2016A000011124","Yellowknife, Northwest Territories","Turbo-propellers","Number","223","units","0","v41551093","1.45.2","17720","","","","0"
"1997","Canada","2016A000011124","Yellowknife, Northwest Territories","Piston engines","Number","223","units","0","v41551094","1.45.3","6441","","","","0"
"1997","Canada","2016A000011124","Yellowknife, Northwest Territories","Helicopters","Number","223","units","0","v41551095","1.45.4","3024","","","","0"
"1997","Canada","2016A000011124","Yellowknife, Northwest Territories","Gliders","Number","223","units","0","v41551096","1.45.5","4","","","","0"
"1998","Canada","2016A000011124","Total, all airports","Jet engines","Number","223","units","0","v41550872","1.1.1","1105865","","","","0"
"1998","Canada","2016A000011124","Total, all airports","Turbo-propellers","Number","223","units","0","v41550873","1.1.2","991032","","","","0"
"1998","Canada","2016A000011124","Total, all airports","Piston engines","Number","223","units","0","v41550874","1.1.3","1232790","","","","0"
"1998","Canada","2016A000011124","Total, all airports","Helicopters","Number","223","units","0","v41550875","1.1.4","169615","","","","0"
"1998","Canada","2016A000011124","Total, all airports","Gliders","Number","223","units","0","v41550876","1.1.5","9235","","","","0"
"1998","Canada","2016A000011124","Abbotsford, British Columbia","Jet engines","Number","223","units","0","v41550877","1.2.1","2745","","","","0"
"1998","Canada","2016A000011124","Abbotsford, British Columbia","Turbo-propellers","Number","223","units","0","v41550878","1.2.2","3126","","","","0"
"1998","Canada","2016A000011124","Abbotsford, British Columbia","Piston engines","Number","223","units","0","v41550879","1.2.3","47683","","","","0"
"1998","Canada","2016A000011124","Abbotsford, British Columbia","Helicopters","Number","223","units","0","v41550880","1.2.4","5021","","","","0"
"1998","Canada","2016A000011124","Abbotsford, British Columbia","Gliders","Number","223","units","0","v41550881","1.2.5","31","","","","0"
"1998","Canada","2016A000011124","Boundary Bay, British Columbia","Jet engines","Number","223","units","0","v41550882","1.3.1","390","","","","0"
"1998","Canada","2016A000011124","Boundary Bay, British Columbia","Turbo-propellers","Number","223","units","0","v41550883","1.3.2","294","","","","0"
"1998","Canada","2016A000011124","Boundary Bay, British Columbia","Piston engines","Number","223","units","0","v41550884","1.3.3","67643","","","","0"
"1998","Canada","2016A000011124","Boundary Bay, British Columbia","Helicopters","Number","223","units","0","v41550885","1.3.4","3856","","","","0"
"1998","Canada","2016A000011124","Boundary Bay, British Columbia","Gliders","Number","223","units","0","v41550886","1.3.5","27","","","","0"
"1998","Canada","2016A000011124","Calgary International, Alberta","Jet engines","Number","223","units","0","v41550887","1.4.1","121104","","","","0"
"1998","Canada","2016A000011124","Calgary International, Alberta","Turbo-propellers","Number","223","units","0","v41550888","1.4.2","75126","","","","0"
"1998","Canada","2016A000011124","Calgary International, Alberta","Piston engines","Number","223","units","0","v41550889","1.4.3","43382","","","","0"
"1998","Canada","2016A000011124","Calgary International, Alberta","Helicopters","Number","223","units","0","v41550890","1.4.4","6033","","","","0"
"1998","Canada","2016A000011124","Calgary International, Alberta","Gliders","Number","223","units","0","v41550891","1.4.5","336","","","","0"
"1998","Canada","2016A000011124","Calgary/Springbank, Alberta","Jet engines","Number","223","units","0","v41550892","1.5.1","17","","","","0"
"1998","Canada","2016A000011124","Calgary/Springbank, Alberta","Turbo-propellers","Number","223","units","0","v41550893","1.5.2","971","","","","0"
"1998","Canada","2016A000011124","Calgary/Springbank, Alberta","Piston engines","Number","223","units","0","v41550894","1.5.3","40651","","","","0"
"1998","Canada","2016A000011124","Calgary/Springbank, Alberta","Helicopters","Number","223","units","0","v41550895","1.5.4","2753","","","","0"
"1998","Canada","2016A000011124","Calgary/Springbank, Alberta","Gliders","Number","223","units","0","v41550896","1.5.5","7","","","","0"
"1998","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Jet engines","Number","223","units","0","v41550897","1.6.1","60","","","","0"
"1998","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Turbo-propellers","Number","223","units","0","v41550898","1.6.2","80","","","","0"
"1998","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Piston engines","Number","223","units","0","v41550899","1.6.3","22465","","","","0"
"1998","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Helicopters","Number","223","units","0","v41550900","1.6.4","4449","","","","0"
"1998","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Gliders","Number","223","units","0","v41550901","1.6.5","9","","","","0"
"1998","Canada","2016A000011124","Edmonton City Centre, Alberta","Jet engines","Number","223","units","0","v41550902","1.7.1","6922","","","t","0"
"1998","Canada","2016A000011124","Edmonton City Centre, Alberta","Turbo-propellers","Number","223","units","0","v41550903","1.7.2","19240","","","t","0"
"1998","Canada","2016A000011124","Edmonton City Centre, Alberta","Piston engines","Number","223","units","0","v41550904","1.7.3","40768","","","t","0"
"1998","Canada","2016A000011124","Edmonton City Centre, Alberta","Helicopters","Number","223","units","0","v41550905","1.7.4","7032","","","t","0"
"1998","Canada","2016A000011124","Edmonton City Centre, Alberta","Gliders","Number","223","units","0","v41550906","1.7.5","327","","","t","0"
"1998","Canada","2016A000011124","Edmonton International, Alberta","Jet engines","Number","223","units","0","v41550907","1.8.1","59399","","","","0"
"1998","Canada","2016A000011124","Edmonton International, Alberta","Turbo-propellers","Number","223","units","0","v41550908","1.8.2","39919","","","","0"
"1998","Canada","2016A000011124","Edmonton International, Alberta","Piston engines","Number","223","units","0","v41550909","1.8.3","9541","","","","0"
"1998","Canada","2016A000011124","Edmonton International, Alberta","Helicopters","Number","223","units","0","v41550910","1.8.4","1216","","","","0"
"1998","Canada","2016A000011124","Edmonton International, Alberta","Gliders","Number","223","units","0","v41550911","1.8.5","65","","","","0"
"1998","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Jet engines","Number","223","units","0","v41550912","1.9.1","3","","","","0"
"1998","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Turbo-propellers","Number","223","units","0","v41550913","1.9.2","61","","","","0"
"1998","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Piston engines","Number","223","units","0","v41550914","1.9.3","14763","","","","0"
"1998","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Helicopters","Number","223","units","0","v41550915","1.9.4","1749","","","","0"
"1998","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Gliders","Number","223","units","0","v41550916","1.9.5","343","","","","0"
"1998","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Jet engines","Number","223","units","0","v41550917","1.10.1","10019","","","","0"
"1998","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Turbo-propellers","Number","223","units","0","v41550918","1.10.2","12541","","","","0"
"1998","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Piston engines","Number","223","units","0","v41550919","1.10.3","14338","","","","0"
"1998","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Helicopters","Number","223","units","0","v41550920","1.10.4","2730","","","","0"
"1998","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Gliders","Number","223","units","0","v41550921","1.10.5","23","","","","0"
"1998","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Jet engines","Number","223","units","0","v41550922","1.11.1","37152","","","","0"
"1998","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Turbo-propellers","Number","223","units","0","v41550923","1.11.2","49012","","","","0"
"1998","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Piston engines","Number","223","units","0","v41550924","1.11.3","15639","","","","0"
"1998","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Helicopters","Number","223","units","0","v41550925","1.11.4","2865","","","","0"
"1998","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Gliders","Number","223","units","0","v41550926","1.11.5","15","","","","0"
"1998","Canada","2016A000011124","Hamilton, Ontario","Jet engines","Number","223","units","0","v41550927","1.12.1","13062","","","","0"
"1998","Canada","2016A000011124","Hamilton, Ontario","Turbo-propellers","Number","223","units","0","v41550928","1.12.2","10192","","","","0"
"1998","Canada","2016A000011124","Hamilton, Ontario","Piston engines","Number","223","units","0","v41550929","1.12.3","24624","","","","0"
"1998","Canada","2016A000011124","Hamilton, Ontario","Helicopters","Number","223","units","0","v41550930","1.12.4","1038","","","","0"
"1998","Canada","2016A000011124","Hamilton, Ontario","Gliders","Number","223","units","0","v41550931","1.12.5","18","","","","0"
"1998","Canada","2016A000011124","Kelowna, British Columbia","Jet engines","Number","223","units","0","v41550932","1.13.1","11793","","","","0"
"1998","Canada","2016A000011124","Kelowna, British Columbia","Turbo-propellers","Number","223","units","0","v41550933","1.13.2","24085","","","","0"
"1998","Canada","2016A000011124","Kelowna, British Columbia","Piston engines","Number","223","units","0","v41550934","1.13.3","19207","","","","0"
"1998","Canada","2016A000011124","Kelowna, British Columbia","Helicopters","Number","223","units","0","v41550935","1.13.4","1873","","","","0"
"1998","Canada","2016A000011124","Kelowna, British Columbia","Gliders","Number","223","units","0","v41550936","1.13.5","5","","","","0"
"1998","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Jet engines","Number","223","units","0","v41550937","1.14.1","1450","","","","0"
"1998","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Turbo-propellers","Number","223","units","0","v41550938","1.14.2","2485","","","","0"
"1998","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Piston engines","Number","223","units","0","v41550939","1.14.3","44987","","","","0"
"1998","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Helicopters","Number","223","units","0","v41550940","1.14.4","850","","","","0"
"1998","Canada","2016A000011124","Kitchener/Waterloo, Ontario","Gliders","Number","223","units","0","v41550941","1.14.5","435","","","","0"
"1998","Canada","2016A000011124","Langley, British Columbia","Jet engines","Number","223","units","0","v41550942","1.15.1","40","","","","0"
"1998","Canada","2016A000011124","Langley, British Columbia","Turbo-propellers","Number","223","units","0","v41550943","1.15.2","1310","","","","0"
"1998","Canada","2016A000011124","Langley, British Columbia","Piston engines","Number","223","units","0","v41550944","1.15.3","25956","","","","0"
"1998","Canada","2016A000011124","Langley, British Columbia","Helicopters","Number","223","units","0","v41550945","1.15.4","5366","","","","0"
